,Mat,NO,Total Runs,HS,Ave,Total Balls,Career SR,100,50,0,Opposition,match_id,player_id,Match Runs,Match SR,Ground
14531,57,14,1758,102*,45.07,2254,77.99,1,9,3,v England,ODI # 2125,52969,73*,94.80,Gros Islet
14532,58,14,1786,102*,44.65,2298,77.71,1,9,3,v England,ODI # 2126,52969,28,63.63,Gros Islet
14533,59,15,1890,104*,47.25,2403,78.65,2,9,3,v England,ODI # 2127,52969,104*,99.04,Bridgetown
14534,60,15,1912,104*,46.63,2442,78.29,2,9,3,v Bangladesh,ODI # 2128,52969,22,56.41,Kingstown
14535,61,15,1930,104*,45.95,2460,78.45,2,9,3,v Bangladesh,ODI # 2129,52969,18,100.00,Kingstown
14536,62,16,1937,104*,46.11,2470,78.42,2,9,3,v Bangladesh,ODI # 2130,52969,7*,70.00,St George's
14537,63,17,1955,104*,46.54,2479,78.86,2,9,3,v New Zealand,ODI # 2134,52969,18*,200.00,Birmingham
14538,64,17,1968,104*,45.76,2491,79.00,2,9,3,v England,ODI # 2135,52969,13,108.33,Nottingham
14539,65,17,2014,104*,45.77,2569,78.39,2,9,3,v England,ODI # 2137,52969,46,58.97,Leeds
14540,66,17,2068,104*,45.95,2636,78.45,2,10,3,v New Zealand,ODI # 2138,52969,54,80.59,Cardiff
14541,67,17,2157,104*,46.89,2714,79.47,2,11,3,v England,ODI # 2140,52969,89,114.10,Lord's
14542,68,17,2157,104*,46.89,2714,79.47,2,11,3,v New Zealand,ODI # 2141,52969,TDNB,-,Southampton
14543,69,17,2176,104*,46.29,2744,79.30,2,11,3,v New Zealand,ODI # 2142,52969,19,63.33,Lord's
14544,70,18,2206,104*,46.93,2770,79.63,2,11,3,v Bangladesh,ODI # 2175,52969,30*,115.38,Southampton
14545,71,18,2281,104*,47.52,2869,79.50,2,12,3,v South Africa,ODI # 2178,52969,75,75.75,The Oval
14546,72,19,2337,104*,48.68,2954,79.11,2,13,3,v Pakistan,ODI # 2181,52969,56*,65.88,Southampton
14547,73,19,2342,104*,47.79,2961,79.09,2,13,3,v England,ODI # 2182,52969,5,71.42,The Oval
14548,74,19,2346,104*,46.92,2971,78.96,2,13,3,v Australia,ODI # 2204,52969,4,40.00,Melbourne
14549,75,19,2422,104*,47.49,3062,79.09,2,14,3,v Pakistan,ODI # 2206,52969,76,83.51,Brisbane
14550,76,19,2449,104*,47.09,3100,79.00,2,14,3,v Australia,ODI # 2208,52969,27,71.05,Brisbane
14551,77,19,2488,104*,46.94,3162,78.68,2,14,3,v Australia,ODI # 2212,52969,39,62.90,Adelaide
14552,78,20,2490,104*,46.98,3174,78.44,2,14,3,v Pakistan,ODI # 2213,52969,2*,16.66,Adelaide
14553,79,20,2577,104*,47.72,3265,78.92,2,15,3,v Pakistan,ODI # 2218,52969,87,95.60,Perth
14554,80,20,2649,104*,48.16,3376,78.46,2,16,3,v South Africa,ODI # 2241,52969,72,64.86,Kingston
14555,81,20,2668,104*,47.64,3410,78.24,2,16,3,v South Africa,ODI # 2242,52969,19,55.88,Kingston
14556,82,20,2668,104*,46.80,3411,78.21,2,16,4,v South Africa,ODI # 2243,52969,0,0.00,Bridgetown
14557,83,20,2716,104*,46.82,3488,77.86,2,16,4,v South Africa,ODI # 2244,52969,48,62.33,Port of Spain
14558,84,20,2731,104*,46.28,3500,78.02,2,16,4,v South Africa,ODI # 2245,52969,15,125.00,Port of Spain
14559,85,20,2740,104*,45.66,3530,77.62,2,16,4,v Pakistan,ODI # 2246,52969,9,30.00,Kingstown
14560,86,20,2757,104*,45.19,3566,77.31,2,16,4,v Pakistan,ODI # 2247,52969,17,47.22,Gros Islet
14561,87,20,2761,104*,44.53,3571,77.31,2,16,4,v Pakistan,ODI # 2248,52969,4,80.00,Gros Islet
14562,88,20,2817,104*,44.71,3654,77.09,2,17,4,v New Zealand,ODI # 2332,52969,56,67.46,Wellington
14563,89,20,2831,104*,44.23,3676,77.01,2,17,4,v New Zealand,ODI # 2335,52969,14,63.63,Queenstown
14564,90,20,2896,104*,44.55,3754,77.14,2,18,4,v New Zealand,ODI # 2337,52969,65,83.33,Christchurch
14565,91,20,2938,104*,44.51,3794,77.43,2,18,4,v New Zealand,ODI # 2342,52969,42,105.00,Napier
14566,92,20,2952,104*,44.05,3821,77.25,2,18,4,v Zimbabwe,ODI # 2368,52969,14,51.85,St John's
14567,93,20,3007,104*,44.22,3882,77.46,2,19,4,v Zimbabwe,ODI # 2369,52969,55,90.16,St John's
14568,94,20,3047,104*,44.15,3922,77.68,2,19,4,v Zimbabwe,ODI # 2370,52969,40,100.00,Georgetown
14569,95,20,3047,104*,44.15,3922,77.68,2,19,4,v Zimbabwe,ODI # 2371,52969,DNB,-,Gros Islet
14570,96,20,3101,104*,44.30,3984,77.83,2,20,4,v Zimbabwe,ODI # 2372,52969,54,87.09,Port of Spain
14571,97,20,3192,104*,44.95,4099,77.87,2,21,4,v Zimbabwe,ODI # 2373,52969,91,79.13,Port of Spain
14572,98,20,3194,104*,44.36,4111,77.69,2,21,4,v India,ODI # 2377,52969,2,16.66,Kingston
14573,99,21,3292,104*,45.72,4249,77.47,2,22,4,v India,ODI # 2379,52969,98*,71.01,Kingston
14574,100,22,3407,115*,47.31,4368,77.99,3,22,4,v India,ODI # 2380,52969,115*,96.63,Basseterre
14575,101,22,3413,115*,46.75,4377,77.97,3,22,4,v India,ODI # 2381,52969,6,66.66,Port of Spain
14576,102,22,3465,115*,46.82,4474,77.44,3,23,4,v India,ODI # 2382,52969,52,53.60,Port of Spain
14577,103,22,3487,115*,46.49,4522,77.11,3,23,4,v Australia,ODI # 2413,52969,22,45.83,Kuala Lumpur
14578,104,23,3524,115*,46.98,4571,77.09,3,23,4,v India,ODI # 2414,52969,37*,75.51,Kuala Lumpur
14579,105,23,3549,115*,46.69,4602,77.11,3,23,4,v Australia,ODI # 2417,52969,25,80.64,Kuala Lumpur
14580,106,23,3551,115*,46.11,4614,76.96,3,23,4,v India,ODI # 2419,52969,2,16.66,Kuala Lumpur
14581,107,23,3587,115*,45.98,4678,76.67,3,23,4,v Australia,ODI # 2422,52969,36,56.25,Kuala Lumpur
14582,108,23,3587,115*,45.98,4678,76.67,3,23,4,v Zimbabwe,ODI # 2424,52969,DNB,-,Ahmedabad
14583,109,23,3587,115*,45.98,4678,76.67,3,23,4,v Bangladesh,ODI # 2426,52969,DNB,-,Jaipur
14584,110,23,3587,115*,45.40,4681,76.62,3,23,5,v Sri Lanka,ODI # 2428,52969,0,0.00,Mumbai (BS)
14585,111,23,3608,115*,45.10,4713,76.55,3,23,5,v Australia,ODI # 2432,52969,21,65.62,Mumbai (BS)
14586,112,23,3661,115*,45.19,4794,76.36,3,24,5,v India,ODI # 2437,52969,53,65.43,Ahmedabad
14587,113,23,3690,115*,45.00,4813,76.66,3,24,5,v England,ODI # 2439,52969,29,152.63,Ahmedabad
14588,114,23,3717,115*,44.78,4840,76.79,3,24,5,v South Africa,ODI # 2442,52969,27,100.00,Jaipur
14589,115,23,3724,115*,44.33,4849,76.79,3,24,5,v Australia,ODI # 2443,52969,7,77.77,Mumbai (BS)
14590,116,23,3773,115*,44.38,4914,76.78,3,24,5,v Pakistan,ODI # 2531,52969,49,75.38,Kingston
14591,117,23,3785,115*,44.01,4933,76.72,3,24,5,v Zimbabwe,ODI # 2543,52969,12,63.15,Kingston
14592,118,23,3821,115*,43.91,5004,76.35,3,24,5,v Ireland,ODI # 2551,52969,36,50.70,Kingston
14593,119,23,3850,115*,43.75,5062,76.05,3,24,5,v Australia,ODI # 2555,52969,29,50.00,North Sound
14594,120,23,3869,115*,43.47,5089,76.02,3,24,5,v New Zealand,ODI # 2557,52969,19,70.37,North Sound
14595,121,23,3913,115*,43.47,5157,75.87,3,24,5,v Sri Lanka,ODI # 2560,52969,44,64.70,Providence
14596,122,23,4005,115*,44.01,5232,76.54,3,25,5,v South Africa,ODI # 2567,52969,92,122.66,St George's
14597,123,24,4096,115*,45.01,5322,76.96,3,26,5,v Bangladesh,ODI # 2576,52969,91*,101.11,Bridgetown
14598,124,24,4099,115*,44.55,5330,76.90,3,26,5,v England,ODI # 2578,52969,3,37.50,Bridgetown
14599,125,24,4134,115*,44.45,5384,76.78,3,26,5,v Sri Lanka,ODI # 2697,52969,35,64.81,Port of Spain
14600,126,24,4135,115*,43.98,5389,76.73,3,26,5,v Sri Lanka,ODI # 2699,52969,1,20.00,Port of Spain
14601,127,25,4148,115*,44.12,5415,76.60,3,26,5,v Sri Lanka,ODI # 2701,52969,13*,50.00,Gros Islet
14602,128,25,4150,115*,43.68,5426,76.48,3,26,5,v Australia,ODI # 2713,52969,2,18.18,Kingstown
14603,129,25,4181,115*,43.55,5469,76.44,3,26,5,v Australia,ODI # 2724,52969,31,72.09,St George's
14604,130,25,4244,115*,43.75,5548,76.49,3,27,5,v Australia,ODI # 2734,52969,63,79.74,Basseterre
14605,131,25,4251,115*,43.37,5559,76.47,3,27,5,v Australia,ODI # 2736,52969,7,63.63,Basseterre
14606,132,26,4300,115*,43.87,5617,76.55,3,27,5,v Bermuda,ODI # 2746,52969,49*,84.48,King City (NW)
14607,133,26,4300,115*,43.87,5617,76.55,3,27,5,v Canada,ODI # 2752,52969,DNB,-,King City (NW)
14608,134,26,4355,115*,43.98,5678,76.69,3,28,5,v Pakistan,ODI # 2773,52969,55,90.16,Abu Dhabi
14609,135,26,4400,115*,44.00,5742,76.62,3,28,5,v Pakistan,ODI # 2775,52969,45,70.31,Abu Dhabi
14610,136,26,4462,115*,44.17,5815,76.73,3,29,5,v Pakistan,ODI # 2776,52969,62,84.93,Abu Dhabi
14611,137,26,4500,115*,44.11,5872,76.63,3,29,5,v New Zealand,ODI # 2786,52969,38,66.66,Queenstown
14612,138,27,4567,115*,44.77,5937,76.92,3,30,5,v New Zealand,ODI # 2787,52969,67*,103.07,Christchurch
14613,139,27,4572,115*,44.38,5952,76.81,3,30,5,v New Zealand,ODI # 2788,52969,5,33.33,Wellington
14614,140,27,4572,115*,44.38,5952,76.81,3,30,5,v New Zealand,ODI # 2789,52969,DNB,-,Auckland
14615,141,27,4594,115*,44.17,5995,76.63,3,30,5,v New Zealand,ODI # 2792,52969,22,51.16,Napier
14616,142,27,4651,115*,44.29,6072,76.59,3,31,5,v England,ODI # 2826,52969,57,74.02,Providence
14617,143,27,4725,115*,44.57,6161,76.69,3,32,5,v England,ODI # 2827,52969,74,83.14,Providence
14618,144,27,4735,115*,44.25,6175,76.68,3,32,5,v England,ODI # 2828,52969,10,71.42,Bridgetown
14619,145,27,4741,115*,43.89,6191,76.57,3,32,5,v England,ODI # 2829,52969,6,37.50,Bridgetown
14620,146,27,4764,115*,43.70,6219,76.60,3,32,5,v England,ODI # 2833,52969,23,82.14,Gros Islet
14621,147,27,4764,115*,43.30,6221,76.57,3,32,6,v England,ODI # 2850,52969,0,0.00,Bristol
14622,148,27,4773,115*,43.00,6226,76.66,3,32,6,v England,ODI # 2851,52969,9,180.00,Birmingham
14623,149,27,4818,115*,43.01,6268,76.86,3,32,6,v India,ODI # 2852,52969,45,107.14,Kingston
14624,150,27,4833,115*,42.76,6285,76.89,3,32,6,v India,ODI # 2853,52969,15,88.23,Kingston
14625,151,27,4895,115*,42.93,6344,77.15,3,33,6,v India,ODI # 2854,52969,62,105.08,Gros Islet
14626,152,28,4907,115*,43.04,6366,77.08,3,33,6,v India,ODI # 2855,52969,12*,54.54,Gros Islet
14627,153,29,4954,115*,43.45,6392,77.50,3,33,6,v Canada,ODI # 2977,52969,47*,180.76,Kingston
14628,154,30,5054,115*,44.33,6511,77.62,4,33,6,v Ireland,ODI # 2978,52969,100*,84.03,Kingston
14629,155,30,5092,115*,44.27,6570,77.50,4,33,6,v South Africa,ODI # 2979,52969,38,64.40,North Sound
14630,156,30,5098,115*,43.94,6576,77.52,4,33,6,v South Africa,ODI # 2980,52969,6,100.00,North Sound
14631,157,30,5173,115*,44.21,6676,77.48,4,34,6,v Sri Lanka,ODI # 3092,52969,75,75.00,Colombo (SSC)
14632,158,30,5194,115*,44.01,6724,77.24,4,34,6,v Sri Lanka,ODI # 3096,52969,21,43.75,Colombo (SSC)
14633,159,30,5245,115*,44.07,6790,77.24,4,35,6,v Sri Lanka,ODI # 3099,52969,51,77.27,Colombo (SSC)
14634,160,30,5247,115*,43.72,6800,77.16,4,35,6,v South Africa,ODI # 3106,52969,2,20.00,Delhi
14635,161,30,5296,115*,43.76,6842,77.40,4,35,6,v Netherlands,ODI # 3112,52969,49,116.66,Delhi
14636,162,30,5296,115*,43.76,6842,77.40,4,35,6,v Bangladesh,ODI # 3118,52969,DNB,-,Dhaka
14637,163,30,5306,115*,43.49,6861,77.33,4,35,6,v Ireland,ODI # 3126,52969,10,52.63,Mohali
14638,164,30,5337,115*,43.39,6929,77.02,4,35,6,v England,ODI # 3135,52969,31,45.58,Chennai
14639,165,30,5376,115*,43.35,6997,76.83,4,35,6,v India,ODI # 3141,52969,39,57.35,Chennai
14640,166,30,5400,115*,43.20,7065,76.43,4,35,6,v Pakistan,ODI # 3142,52969,24,35.29,Dhaka
14641,167,30,5428,115*,43.07,7121,76.22,4,35,6,v Pakistan,ODI # 3155,52969,28,50.00,Bridgetown
14642,168,30,5428,115*,43.07,7121,76.22,4,35,6,v Pakistan,ODI # 3156,52969,DNB,-,Providence
14643,169,30,5484,115*,43.18,7215,76.00,4,36,6,v India,ODI # 3159,52969,56,59.57,Port of Spain
14644,170,30,5540,115*,43.28,7305,75.83,4,37,6,v India,ODI # 3160,52969,56,62.22,Port of Spain
14645,171,30,5568,115*,43.16,7343,75.82,4,37,6,v India,ODI # 3161,52969,28,73.68,North Sound
14646,172,30,5569,115*,42.83,7355,75.71,4,37,6,v India,ODI # 3162,52969,1,8.33,North Sound
14647,173,31,5644,115*,43.41,7449,75.76,4,38,6,v India,ODI # 3163,52969,75*,79.78,Kingston
14648,174,31,5644,115*,43.08,7452,75.73,4,38,7,v Australia,ODI # 3330,52969,0,0.00,Perth
14649,175,31,5644,115*,42.75,7454,75.71,4,38,8,v Australia,ODI # 3331,52969,0,0.00,Perth
14650,176,31,5656,115*,42.52,7466,75.75,4,38,8,v Australia,ODI # 3332,52969,12,100.00,Canberra
14651,177,32,5663,115*,42.57,7470,75.80,4,38,8,v Zimbabwe,ODI # 3337,52969,7*,175.00,St George's
14652,178,33,5783,120*,43.48,7613,75.96,5,38,8,v Zimbabwe,ODI # 3339,52969,120*,83.91,St George's
14653,179,33,5802,120*,43.29,7655,75.79,5,38,8,v Zimbabwe,ODI # 3340,52969,19,45.23,St George's
14654,180,33,5803,120*,42.98,7657,75.78,5,38,8,v Pakistan,ODI # 3364,52969,1,50.00,The Oval
14655,181,33,5804,120*,42.67,7663,75.74,5,38,8,v India,ODI # 3368,52969,1,16.66,The Oval
14656,1,0,48,48,48.00,79,60.75,0,0,0,v New Zealand,ODI # 435,52066,48,60.75,Dunedin
14657,2,0,58,48,29.00,90,64.44,0,0,0,v New Zealand,ODI # 437,52066,10,90.90,Auckland
14658,3,0,58,48,29.00,90,64.44,0,0,0,v New Zealand,ODI # 441,52066,DNB,-,Christchurch
14659,4,1,59,48,29.50,92,64.13,0,0,0,v England,ODI # 452,52066,1*,50.00,Gujranwala
14660,5,1,59,48,29.50,92,64.13,0,0,0,v Sri Lanka,ODI # 457,52066,DNB,-,Karachi
14661,6,1,81,48,27.00,129,62.79,0,0,0,v Pakistan,ODI # 459,52066,22,59.45,Lahore
14662,7,1,87,48,21.75,137,63.50,0,0,0,v Sri Lanka,ODI # 464,52066,6,75.00,Kanpur
14663,8,1,95,48,19.00,148,64.18,0,0,0,v England,ODI # 468,52066,8,72.72,Jaipur
14664,9,2,100,48,20.00,155,64.51,0,0,0,v Pakistan,ODI # 473,52066,5*,71.42,Karachi
14665,10,3,157,57*,31.40,239,65.69,0,1,0,v India,ODI # 481,52066,57*,67.85,Nagpur
14666,11,3,159,57*,26.50,250,63.60,0,1,0,v India,ODI # 482,52066,2,18.18,Guwahati
14667,12,3,186,57*,26.57,290,64.13,0,1,0,v India,ODI # 483,52066,27,67.50,Kolkata
14668,13,3,198,57*,24.75,305,64.91,0,1,0,v India,ODI # 487,52066,12,80.00,Rajkot
14669,14,3,231,57*,25.66,374,61.76,0,1,0,v India,ODI # 489,52066,33,47.82,Ahmedabad
14670,15,4,270,57*,30.00,400,67.50,0,1,0,v India,ODI # 497,52066,39*,150.00,Faridabad
14671,16,5,383,113*,42.55,497,77.06,1,1,0,v India,ODI # 500,52066,113*,116.49,Gwalior
14672,17,5,383,113*,42.55,497,77.06,1,1,0,v India,ODI # 502,52066,DNB,-,Thiruvananthapuram
14673,18,6,384,113*,42.66,501,76.64,1,1,0,v Pakistan,ODI # 506,52066,1*,25.00,Kingston
14674,19,7,405,113*,45.00,527,76.85,1,1,0,v Pakistan,ODI # 507,52066,21*,80.76,St John's
14675,20,8,432,113*,48.00,542,79.70,1,1,0,v Pakistan,ODI # 509,52066,27*,180.00,Port of Spain
14676,21,8,432,113*,48.00,542,79.70,1,1,0,v Pakistan,ODI # 511,52066,DNB,-,Port of Spain
14677,22,8,432,113*,48.00,542,79.70,1,1,0,v Pakistan,ODI # 515,52066,DNB,-,Georgetown
14678,23,8,483,113*,48.30,638,75.70,1,2,0,v England,ODI # 518,52066,51,53.12,Birmingham
14679,24,8,495,113*,45.00,670,73.88,1,2,0,v England,ODI # 519,52066,12,37.50,Leeds
14680,25,8,507,113*,42.25,716,70.81,1,2,0,v England,ODI # 520,52066,12,26.08,Lord's
14681,26,8,532,113*,40.92,736,72.28,1,2,0,v India,ODI # 523,52066,25,125.00,Sharjah
14682,27,8,532,113*,38.00,740,71.89,1,2,1,v Pakistan,ODI # 524,52066,0,0.00,Sharjah
14683,28,9,534,113*,38.14,745,71.67,1,2,1,v India,ODI # 526,52066,2*,40.00,Sharjah
14684,29,9,596,113*,39.73,816,73.03,1,3,1,v Pakistan,ODI # 527,52066,62,87.32,Sharjah
14685,30,9,611,113*,38.18,837,72.99,1,3,1,v Pakistan,ODI # 535,52066,15,71.42,Adelaide
14686,31,9,631,113*,37.11,866,72.86,1,3,1,v Australia,ODI # 539,52066,20,68.96,Sydney
14687,32,9,648,113*,36.00,888,72.97,1,3,1,v Australia,ODI # 540,52066,17,77.27,Melbourne
14688,33,9,648,113*,36.00,888,72.97,1,3,1,v Pakistan,ODI # 542,52066,DNB,-,Hobart
14689,34,10,681,113*,37.83,948,71.83,1,3,1,v Pakistan,ODI # 544,52066,33*,55.00,Perth
14690,35,10,695,113*,36.57,979,70.99,1,3,1,v Australia,ODI # 546,52066,14,45.16,Melbourne
14691,36,10,713,113*,35.65,1006,70.87,1,3,1,v Pakistan,ODI # 547,52066,18,66.66,Brisbane
14692,37,10,746,113*,35.52,1050,71.04,1,3,1,v Australia,ODI # 551,52066,33,75.00,Melbourne
14693,38,10,758,113*,34.45,1062,71.37,1,3,1,v Australia,ODI # 552,52066,12,100.00,Sydney
14694,39,10,758,113*,34.45,1062,71.37,1,3,1,v Australia,ODI # 553,52066,DNB,-,Sydney
14695,40,10,775,113*,33.69,1088,71.23,1,3,1,v England,ODI # 604,52066,17,65.38,Port of Spain
14696,41,10,775,113*,33.69,1088,71.23,1,3,1,v England,ODI # 607,52066,DNB,-,Port of Spain
14697,42,10,795,113*,33.12,1145,69.43,1,3,1,v England,ODI # 614,52066,20,35.08,Kingston
14698,43,11,811,113*,33.79,1170,69.31,1,3,1,v England,ODI # 617,52066,16*,64.00,Georgetown
14699,44,12,830,113*,34.58,1207,68.76,1,3,1,v England,ODI # 621,52066,19*,51.35,Georgetown
14700,45,12,842,113*,33.68,1220,69.01,1,3,1,v England,ODI # 622,52066,12,92.30,Bridgetown
14701,46,12,857,113*,32.96,1241,69.05,1,3,1,v Pakistan,ODI # 639,52066,15,71.42,Karachi
14702,47,13,884,113*,34.00,1262,70.04,1,3,1,v Pakistan,ODI # 640,52066,27*,128.57,Lahore
14703,48,14,916,113*,35.23,1310,69.92,1,3,1,v Pakistan,ODI # 641,52066,32*,66.66,Multan
14704,49,14,922,113*,34.14,1322,69.74,1,3,1,v Australia,ODI # 671,52066,6,50.00,Kingston
14705,50,14,925,113*,33.03,1331,69.49,1,3,1,v Australia,ODI # 672,52066,3,33.33,Port of Spain
14706,51,14,925,113*,33.03,1331,69.49,1,3,1,v Australia,ODI # 673,52066,DNB,-,Port of Spain
14707,52,14,943,113*,32.51,1354,69.64,1,3,1,v Australia,ODI # 674,52066,18,78.26,Bridgetown
14708,53,14,953,113*,31.76,1369,69.61,1,3,1,v Australia,ODI # 675,52066,10,66.66,Georgetown
14709,54,14,963,113*,31.06,1397,68.93,1,3,1,v England,ODI # 676,52066,10,35.71,Birmingham
14710,55,14,1011,113*,31.59,1486,68.03,1,3,1,v England,ODI # 677,52066,48,53.93,Manchester
14711,56,14,1037,113*,31.42,1515,68.44,1,3,1,v England,ODI # 678,52066,26,89.65,Lord's
14712,57,14,1060,113*,31.17,1545,68.60,1,3,1,v Pakistan,ODI # 679,52066,23,76.66,Sharjah
14713,58,14,1077,113*,30.77,1569,68.64,1,3,1,v India,ODI # 681,52066,17,70.83,Sharjah
14714,59,14,1090,113*,30.27,1589,68.59,1,3,1,v Pakistan,ODI # 682,52066,13,65.00,Sharjah
14715,60,14,1098,113*,29.67,1603,68.49,1,3,1,v India,ODI # 683,52066,8,57.14,Sharjah
14716,61,14,1115,113*,29.34,1620,68.82,1,3,1,v Pakistan,ODI # 689,52066,17,100.00,Karachi
14717,62,14,1137,113*,29.15,1638,69.41,1,3,1,v Pakistan,ODI # 690,52066,22,122.22,Lahore
14718,63,14,1194,113*,29.85,1702,70.15,1,4,1,v Pakistan,ODI # 691,52066,57,89.06,Faisalabad
14719,64,14,1206,113*,29.41,1729,69.75,1,4,1,v India,ODI # 692,52066,12,44.44,Perth
14720,65,14,1206,113*,28.71,1732,69.63,1,4,2,v Australia,ODI # 695,52066,0,0.00,Melbourne
14721,66,14,1218,113*,28.32,1751,69.56,1,4,2,v India,ODI # 696,52066,12,63.15,Adelaide
14722,67,14,1295,113*,29.43,1838,70.45,1,5,2,v Australia,ODI # 698,52066,77,88.50,Sydney
14723,68,14,1302,113*,28.93,1854,70.22,1,5,2,v Australia,ODI # 699,52066,7,43.75,Melbourne
14724,69,15,1321,113*,29.35,1883,70.15,1,5,2,v India,ODI # 702,52066,19*,65.51,Brisbane
14725,70,15,1327,113*,28.84,1894,70.06,1,5,2,v Australia,ODI # 703,52066,6,54.54,Brisbane
14726,71,15,1372,113*,29.19,1939,70.75,1,5,2,v India,ODI # 707,52066,45,100.00,Melbourne
14727,72,15,1372,113*,29.19,1939,70.75,1,5,2,v Pakistan,ODI # 717,52066,DNB,-,Melbourne
14728,73,15,1377,113*,28.68,1959,70.29,1,5,2,v England,ODI # 721,52066,5,25.00,Melbourne
14729,74,15,1440,113*,29.38,2026,71.07,1,6,2,v Zimbabwe,ODI # 724,52066,63,94.02,Brisbane
14730,75,15,1440,113*,28.80,2030,70.93,1,6,3,v South Africa,ODI # 730,52066,0,0.00,Christchurch
14731,76,15,1442,113*,28.27,2039,70.72,1,6,3,v New Zealand,ODI # 734,52066,2,22.22,Auckland
14732,77,16,1476,113*,28.94,2096,70.41,1,6,3,v India,ODI # 737,52066,34*,59.64,Wellington
14733,78,16,1488,113*,28.61,2108,70.58,1,6,3,v Sri Lanka,ODI # 742,52066,12,100.00,Berri
14734,79,16,1492,113*,28.15,2119,70.41,1,6,3,v Australia,ODI # 749,52066,4,36.36,Melbourne
14735,80,17,1511,113*,28.50,2137,70.70,1,6,3,v South Africa,ODI # 753,52066,19*,105.55,Kingston
14736,81,17,1535,113*,28.42,2173,70.63,1,6,3,v Pakistan,ODI # 767,52066,24,66.66,Perth
14737,82,17,1535,113*,28.42,2173,70.63,1,6,3,v Australia,ODI # 769,52066,DNB,-,Perth
14738,83,17,1541,113*,28.01,2194,70.23,1,6,3,v Australia,ODI # 771,52066,6,28.57,Sydney
14739,84,17,1565,113*,27.94,2232,70.11,1,6,3,v Pakistan,ODI # 775,52066,24,63.15,Adelaide
14740,85,17,1571,113*,27.56,2246,69.94,1,6,3,v Australia,ODI # 780,52066,6,42.85,Melbourne
14741,86,17,1588,113*,27.37,2277,69.74,1,6,3,v Pakistan,ODI # 782,52066,17,54.83,Sydney
14742,87,17,1588,113*,27.37,2277,69.74,1,6,3,v Pakistan,ODI # 788,52066,DNB,-,Brisbane
14743,88,17,1644,113*,27.86,2342,70.19,1,7,3,v Australia,ODI # 789,52066,56,86.15,Brisbane
14744,89,17,1689,113*,28.15,2398,70.43,1,7,3,v Australia,ODI # 792,52066,45,80.35,Sydney
14745,90,18,1748,113*,29.13,2530,69.09,1,8,3,v Australia,ODI # 793,52066,59*,44.69,Melbourne
14746,91,18,1765,113*,28.93,2562,68.89,1,8,3,v South Africa,ODI # 801,52066,17,53.12,Port Elizabeth
14747,92,19,1787,113*,29.29,2601,68.70,1,8,3,v Pakistan,ODI # 802,52066,22*,56.41,Johannesburg
14748,93,19,1821,113*,29.37,2672,68.15,1,8,3,v South Africa,ODI # 804,52066,34,47.88,Cape Town
14749,94,20,1841,113*,29.69,2695,68.31,1,8,3,v Pakistan,ODI # 805,52066,20*,86.95,Durban
14750,95,20,1841,113*,29.69,2695,68.31,1,8,3,v South Africa,ODI # 807,52066,DNB,-,Bloemfontein
14751,96,20,1842,113*,29.23,2704,68.12,1,8,3,v Pakistan,ODI # 808,52066,1,11.11,Cape Town
14752,97,20,1854,113*,28.96,2720,68.16,1,8,3,v Pakistan,ODI # 810,52066,12,75.00,Johannesburg
14753,98,20,1875,113*,28.84,2756,68.03,1,8,3,v Pakistan,ODI # 821,52066,21,58.33,Kingston
14754,99,20,1875,113*,28.40,2757,68.00,1,8,4,v Pakistan,ODI # 824,52066,0,0.00,Port of Spain
14755,100,20,1909,113*,28.49,2785,68.54,1,8,4,v Pakistan,ODI # 826,52066,34,121.42,Port of Spain
14756,101,20,1925,113*,28.30,2828,68.06,1,8,4,v Pakistan,ODI # 828,52066,16,37.20,Kingstown
14757,102,21,1994,113*,29.32,2898,68.80,1,9,4,v Pakistan,ODI # 829,52066,69*,98.57,Georgetown
14758,103,21,1994,113*,29.32,2898,68.80,1,9,4,v Sri Lanka,ODI # 839,52066,DNB,-,Sharjah
14759,104,21,2000,113*,28.98,2911,68.70,1,9,4,v Pakistan,ODI # 840,52066,6,46.15,Sharjah
14760,105,21,2018,113*,28.82,2924,69.01,1,9,4,v Pakistan,ODI # 842,52066,18,138.46,Sharjah
14761,106,22,2065,113*,29.50,2989,69.08,1,9,4,v Sri Lanka,ODI # 844,52066,47*,72.30,Sharjah
14762,107,23,2070,113*,29.57,3000,69.00,1,9,4,v Pakistan,ODI # 845,52066,5*,45.45,Sharjah
14763,108,23,2108,113*,29.69,3037,69.41,1,9,4,v Sri Lanka,ODI # 847,52066,38,102.70,Mumbai
14764,109,23,2125,113*,29.51,3066,69.30,1,9,4,v South Africa,ODI # 849,52066,17,58.62,Mumbai (BS)
14765,110,23,2133,113*,29.21,3076,69.34,1,9,4,v India,ODI # 851,52066,8,80.00,Ahmedabad
14766,111,23,2133,113*,29.21,3076,69.34,1,9,4,v Sri Lanka,ODI # 857,52066,DNB,-,Kolkata
14767,112,23,2156,113*,29.13,3133,68.81,1,9,4,v India,ODI # 858,52066,23,40.35,Kolkata
14768,113,24,2169,113*,29.31,3148,68.90,1,9,4,v Sri Lanka,ODI # 859,52066,13*,86.66,Colombo (PSS)
14769,114,24,2173,113*,28.97,3155,68.87,1,9,4,v Sri Lanka,ODI # 864,52066,4,57.14,Colombo (RPS)
